date,USDVND_close,XBRUSD_close,XAUUSD_close,VN_close,10y_yield
2016-10-25,22327.5,51.20000076293945,1274.3499755859375,676.1799926757812,6.1
2016-10-26,22344.5,51.04999923706055,1266.989990234375,673.6099853515625,6.09
2016-10-27,22335.0,51.4900016784668,1268.300048828125,676.9000244140625,6.09
2016-10-28,22318.5,50.709999084472656,1276.300048828125,682.25,6.09
2016-10-31,22315.0,48.630001068115234,1277.3800048828125,675.7999877929688,6.09
2016-11-01,22323.5,48.06999969482422,1288.1500244140625,676.5999755859375,6.09
2016-11-02,22316.5,47.220001220703125,1297.3900146484375,671.4000244140625,6.09
2016-11-03,22316.5,46.560001373291016,1303.75,667.6300048828125,6.09
2016-11-04,22316.5,46.470001220703125,1304.25,666.72998046875,6.09
2016-11-14,22347.0,45.310001373291016,1220.260009765625,673.0499877929688,6.1
2016-11-15,22350.5,47.54999923706055,1228.0799560546875,674.260009765625,6.12
2016-11-16,22395.5,47.02000045776367,1225.300048828125,674.5999755859375,6.14
2016-11-17,22411.5,46.84000015258789,1216.3900146484375,674.5700073242188,6.21
2016-11-18,22490.0,47.650001525878906,1208.68994140625,673.25,6.2
2016-11-21,22565.0,49.88999938964844,1214.050048828125,674.2899780273438,6.2
2016-11-22,22529.5,49.869998931884766,1212.239990234375,681.9099731445312,6.18
2016-11-23,22619.0,49.849998474121094,1187.77001953125,683.1599731445312,6.18
2016-11-24,22770.0,49.93000030517578,1184.0,678.1799926757812,6.18
2016-11-25,22748.5,48.11000061035156,1183.6300048828125,675.8699951171875,6.17
2016-11-28,22705.0,49.0099983215332,1193.43994140625,665.2899780273438,6.17
2016-11-29,22675.0,47.38999938964844,1188.4599609375,658.260009765625,6.17
2016-11-30,22660.0,51.470001220703125,1173.1099853515625,665.0700073242188,6.17
2016-12-01,22685.0,53.779998779296875,1171.300048828125,666.5399780273438,6.18
2016-12-02,22695.0,54.54999923706055,1176.9200439453125,665.1400146484375,6.18
2016-12-05,22715.0,54.38999938964844,1170.260009765625,660.2100219726562,6.17
2016-12-06,22725.0,54.16999816894531,1169.739990234375,651.489990234375,6.17
2016-12-07,22700.0,53.310001373291016,1174.0,653.530029296875,6.17
2016-12-08,22640.0,54.279998779296875,1170.550048828125,658.8900146484375,6.17
2016-12-09,22592.5,54.66999816894531,1157.8699951171875,663.0700073242188,6.17
2016-12-12,22622.5,55.70000076293945,1162.2099609375,659.7000122070312,6.16
2016-12-13,22660.0,55.68000030517578,1158.3499755859375,654.6599731445312,6.17
2016-12-14,22715.0,54.18000030517578,1144.25,665.1400146484375,6.17
2016-12-15,22745.0,54.619998931884766,1128.4300537109375,665.9199829101562,6.21
2016-12-16,22750.0,55.75,1134.0899658203125,675.1599731445312,6.23
2016-12-19,22760.0,55.47999954223633,1139.050048828125,674.3300170898438,6.23
2016-12-20,22762.5,56.04999923706055,1132.199951171875,662.6599731445312,6.23
2016-12-21,22767.0,55.150001525878906,1131.800048828125,666.9400024414062,6.23
2016-12-22,22760.0,55.4900016784668,1128.68994140625,664.1500244140625,6.25
2016-12-23,22759.5,55.65999984741211,1133.489990234375,664.3699951171875,6.23
2016-12-27,22764.0,56.810001373291016,1139.3499755859375,663.8599853515625,6.23
2016-12-28,22771.0,56.650001525878906,1142.449951171875,663.5,6.23
2016-12-29,22778.0,56.91999816894531,1158.3199462890625,664.719970703125,6.23
2016-12-30,22771.0,56.689998626708984,1151.8499755859375,664.8699951171875,6.23
2017-01-03,22747.5,55.7400016784668,1158.9100341796875,672.010009765625,6.23
2017-01-04,22727.5,56.63999938964844,1163.800048828125,674.7000122070312,6.23
2017-01-05,22680.0,57.06999969482422,1180.47998046875,675.8099975585938,6.23
2017-01-06,22562.5,57.02000045776367,1172.81005859375,679.7999877929688,6.24
2017-01-09,22582.5,55.02000045776367,1181.27001953125,682.5700073242188,6.23
2017-01-10,22571.0,53.86000061035156,1187.739990234375,681.0700073242188,6.23
2017-01-11,22572.0,55.470001220703125,1191.8499755859375,687.1599731445312,6.25
2017-01-12,22571.0,56.31999969482422,1195.6600341796875,686.9600219726562,6.22
2017-01-13,22570.0,55.83000183105469,1197.6600341796875,685.0599975585938,6.22
2017-01-16,22571.0,55.95000076293945,1203.1700439453125,677.9400024414062,6.22
2017-01-17,22571.0,55.810001373291016,1216.5400390625,684.7100219726562,6.22
2017-01-18,22573.0,54.61000061035156,1203.6400146484375,683.280029296875,6.22
2017-01-19,22565.0,54.58000183105469,1205.1400146484375,682.3099975585938,6.21
2017-01-20,22571.0,55.849998474121094,1209.9599609375,686.260009765625,6.19
2017-01-23,22552.5,55.650001525878906,1217.47998046875,687.1500244140625,6.19
2017-01-24,22575.0,55.560001373291016,1208.81005859375,691.3599853515625,6.19
2017-01-25,22592.5,55.630001068115234,1200.31005859375,697.280029296875,6.19
2017-02-02,22642.5,56.810001373291016,1215.9300537109375,703.1799926757812,6.19
2017-02-03,22625.0,56.86000061035156,1219.8800048828125,700.3499755859375,6.18
2017-02-06,22590.0,55.939998626708984,1235.5899658203125,700.0399780273438,6.18
2017-02-07,22610.0,54.7400016784668,1233.719970703125,701.9099731445312,6.18
2017-02-08,22655.0,55.310001373291016,1241.989990234375,702.0399780273438,6.17
2017-02-09,22670.0,55.880001068115234,1230.8900146484375,700.6500244140625,6.17
2017-02-10,22645.0,56.84000015258789,1234.1199951171875,703.780029296875,6.17
2017-02-13,22675.0,55.7400016784668,1225.43994140625,705.9000244140625,6.15
2017-02-14,22745.0,55.970001220703125,1228.6099853515625,706.260009765625,6.14
2017-02-15,22780.0,55.880001068115234,1232.93994140625,711.5700073242188,6.14
2017-02-16,22762.5,56.0,1239.1400146484375,709.3499755859375,6.11
2017-02-17,22795.0,55.939998626708984,1235.2900390625,707.8300170898438,6.12
2017-02-20,22815.5,56.27000045776367,1238.3800048828125,710.5900268554688,6.12
2017-02-21,22832.5,56.65999984741211,1235.969970703125,716.5499877929688,6.12
2017-02-22,22832.5,56.279998779296875,1237.68994140625,717.239990234375,6.12
2017-02-23,22830.0,56.689998626708984,1249.4100341796875,716.8699951171875,6.12
2017-02-24,22816.0,56.29999923706055,1256.93994140625,714.469970703125,6.11
2017-02-27,22782.0,56.41999816894531,1252.760009765625,717.4400024414062,6.11
2017-02-28,22755.0,56.5099983215332,1248.5899658203125,710.7899780273438,6.1
2017-03-01,22800.0,56.29999923706055,1248.93994140625,709.52001953125,6.1
2017-03-02,22820.0,55.099998474121094,1235.300048828125,707.510009765625,6.11
2017-03-03,22842.5,55.83000183105469,1234.300048828125,712.6199951171875,6.11
2017-03-06,22805.0,56.02000045776367,1225.9599609375,716.2899780273438,6.1
2017-03-07,22805.0,55.65999984741211,1215.6700439453125,716.5399780273438,6.1
2017-03-08,22800.0,53.18000030517578,1207.5799560546875,716.5999755859375,6.1
2017-03-09,22802.5,52.540000915527344,1200.8299560546875,715.7999877929688,6.1
2017-03-10,22800.0,51.400001525878906,1204.550048828125,712.2100219726562,6.1
2017-03-13,22805.0,51.5099983215332,1204.050048828125,710.1699829101562,6.09
2017-03-14,22805.0,51.68000030517578,1199.0799560546875,714.7100219726562,6.09
2017-03-15,22827.5,52.02000045776367,1219.4000244140625,713.1400146484375,6.1
2017-03-16,22780.0,51.779998779296875,1226.780029296875,714.9199829101562,6.1
2017-03-17,22783.5,51.790000915527344,1229.1500244140625,710.5399780273438,6.07
2017-03-20,22792.5,51.7400016784668,1233.9000244140625,715.0700073242188,6.04
2017-03-21,22782.5,51.02000045776367,1245.0,716.1799926757812,6.04
2017-03-22,22774.0,50.90999984741211,1249.3499755859375,712.9400024414062,6.04
2017-03-23,22795.0,50.540000915527344,1245.300048828125,719.5599975585938,6.05
2017-03-24,22787.5,51.060001373291016,1244.1700439453125,722.1400146484375,6.04
2017-03-27,22774.0,50.93000030517578,1254.300048828125,723.52001953125,6.05
2017-03-28,22775.0,51.38999938964844,1251.6300048828125,719.260009765625,6.05
2017-03-29,22774.0,52.58000183105469,1252.449951171875,720.469970703125,6.06
2017-03-30,22770.0,53.06999969482422,1243.300048828125,723.8599853515625,6.04
2017-03-31,22755.0,53.70000076293945,1249.1300048828125,722.3099975585938,6.03
2017-04-03,22735.0,53.15999984741211,1253.3499755859375,722.3800048828125,6.04
2017-04-04,22695.0,54.22999954223633,1256.219970703125,724.1400146484375,6.03
2017-04-05,22690.0,54.099998474121094,1255.300048828125,723.219970703125,6.03
2017-04-07,22680.0,55.33000183105469,1254.050048828125,727.9500122070312,6.01
2017-04-10,22685.0,56.13999938964844,1254.72998046875,729.8699951171875,6.0
2017-04-11,22655.0,56.40999984741211,1274.43994140625,731.3300170898438,6.0
2017-04-12,22672.5,55.779998779296875,1286.5999755859375,725.5800170898438,5.98
2017-04-13,22680.0,55.88999938964844,1287.739990234375,724.3499755859375,5.98
2017-04-17,22725.0,55.79999923706055,1284.800048828125,710.8300170898438,5.96
2017-04-18,22715.0,55.209999084472656,1289.6400146484375,714.9299926757812,5.96
2017-04-19,22739.0,53.41999816894531,1279.6600341796875,716.77001953125,5.94
2017-04-20,22730.0,53.36000061035156,1281.8499755859375,712.6599731445312,5.95
2017-04-21,22722.5,52.279998779296875,1284.5,712.4099731445312,5.96
2017-04-24,22720.0,52.040000915527344,1275.300048828125,709.3900146484375,5.97
2017-04-25,22765.0,52.33000183105469,1263.760009765625,707.5800170898438,5.97
2017-04-26,22741.5,52.099998474121094,1269.050048828125,710.0399780273438,5.97
2017-04-27,22732.0,52.02000045776367,1264.5999755859375,716.530029296875,5.98
2017-04-28,22743.5,51.84000015258789,1268.1500244140625,717.72998046875,5.98
2017-05-03,22742.5,50.59000015258789,1238.3800048828125,719.5399780273438,5.97
2017-05-04,22750.0,48.470001220703125,1227.75,722.02001953125,6.0
2017-05-05,22732.5,49.529998779296875,1227.739990234375,720.0,6.0
2017-05-08,22730.0,49.560001373291016,1226.300048828125,718.8599853515625,6.0
2017-05-09,22732.5,49.06999969482422,1221.300048828125,722.1099853515625,6.0
2017-05-10,22740.0,50.349998474121094,1219.1500244140625,724.3099975585938,6.0
2017-05-11,22724.5,50.880001068115234,1224.8499755859375,724.989990234375,6.0
2017-05-12,22691.0,50.939998626708984,1228.8299560546875,725.3699951171875,5.99
2017-05-15,22681.0,51.86000061035156,1230.7099609375,725.3499755859375,5.99
2017-05-16,22650.0,51.400001525878906,1236.800048828125,725.030029296875,5.98
2017-05-17,22675.0,52.220001220703125,1260.739990234375,727.2000122070312,5.98
2017-05-18,22700.0,52.56999969482422,1247.050048828125,726.989990234375,5.97
2017-05-19,22650.0,53.88999938964844,1255.550048828125,733.8200073242188,5.97
2017-05-22,22712.5,53.90999984741211,1260.4599609375,744.0999755859375,5.97
2017-05-23,22700.0,54.369998931884766,1251.1600341796875,740.9299926757812,5.97
2017-05-24,22662.5,54.16999816894531,1258.550048828125,742.739990234375,5.94
2017-05-25,22675.0,51.52000045776367,1255.760009765625,741.9099731445312,5.93
2017-05-26,22725.0,52.58000183105469,1267.050048828125,743.4099731445312,5.91
2017-05-29,22741.0,52.709999084472656,1266.969970703125,746.25,5.91
2017-05-30,22725.0,52.22999954223633,1263.0999755859375,738.2100219726562,5.91
2017-05-31,22715.0,51.06999969482422,1268.5899658203125,737.8200073242188,5.9
2017-06-01,22710.0,50.38999938964844,1265.6400146484375,741.7999877929688,5.92
2017-06-02,22715.0,50.06999969482422,1279.97998046875,738.8099975585938,5.91
2017-06-05,22715.0,49.54999923706055,1279.949951171875,743.489990234375,5.91
2017-06-06,22725.0,49.9900016784668,1294.0,751.3099975585938,5.9
2017-06-07,22725.0,48.29999923706055,1286.9100341796875,753.4600219726562,5.9
2017-06-08,22690.0,48.060001373291016,1278.9000244140625,750.1300048828125,5.88
2017-06-09,22687.5,48.38999938964844,1266.4000244140625,749.719970703125,5.88
2017-06-12,22692.5,48.38999938964844,1265.739990234375,751.0900268554688,5.9
2017-06-13,22692.5,48.38999938964844,1265.8499755859375,756.8900146484375,5.9
2017-06-14,22705.0,47.099998474121094,1261.1800537109375,760.77001953125,5.89
2017-06-15,22690.0,46.88999938964844,1254.0,760.5700073242188,5.84
2017-06-16,22690.0,47.459999084472656,1253.6300048828125,761.239990234375,5.81
2017-06-19,22715.0,46.9900016784668,1243.25,766.8300170898438,5.8
2017-06-20,22725.0,45.959999084472656,1243.18994140625,767.989990234375,5.79
2017-06-21,22700.0,44.91999816894531,1246.550048828125,767.4099731445312,5.74
2017-06-22,22710.0,45.400001525878906,1250.6199951171875,766.2999877929688,5.71
2017-06-23,22725.0,45.81999969482422,1256.9000244140625,769.010009765625,5.71
2017-06-26,22725.0,46.130001068115234,1244.449951171875,772.52001953125,5.71
2017-06-27,22725.0,46.439998626708984,1247.0999755859375,767.510009765625,5.72
2017-06-28,22740.0,47.65999984741211,1249.3199462890625,769.0399780273438,5.72
2017-06-29,22732.5,47.5,1245.739990234375,771.75,5.72
2017-06-30,22725.0,48.9900016784668,1241.5999755859375,776.469970703125,5.7
2017-07-03,22735.5,49.630001068115234,1220.4599609375,778.8800048828125,5.69
2017-07-04,22736.5,49.66999816894531,1223.969970703125,775.5399780273438,5.69
2017-07-05,22740.0,48.33000183105469,1226.949951171875,778.3200073242188,5.68
2017-07-06,22735.0,47.970001220703125,1225.1500244140625,782.6500244140625,5.67
2017-07-07,22725.0,46.900001525878906,1212.9000244140625,775.72998046875,5.65
2017-07-10,22725.0,47.130001068115234,1214.3499755859375,766.5599975585938,5.54
2017-07-11,22725.0,48.290000915527344,1217.68994140625,769.3599853515625,5.49
2017-07-12,22727.5,47.810001373291016,1220.0,774.1699829101562,5.47
2017-07-13,22725.0,48.56999969482422,1217.449951171875,778.2999877929688,5.43
2017-07-14,22725.0,49.18000030517578,1228.97998046875,777.5999755859375,5.43
2017-07-17,22730.0,48.540000915527344,1234.4000244140625,768.9099731445312,5.44
2017-07-18,22730.0,48.83000183105469,1242.4599609375,767.489990234375,5.39
2017-07-19,22735.0,49.83000183105469,1240.8699951171875,771.2999877929688,5.35
2017-07-20,22735.0,49.41999816894531,1244.739990234375,768.4099731445312,5.31
2017-07-21,22725.0,48.04999923706055,1254.9000244140625,761.8599853515625,5.33
2017-07-24,22730.0,48.900001525878906,1255.239990234375,759.739990234375,5.33
2017-07-25,22732.5,50.970001220703125,1249.050048828125,767.27001953125,5.35
2017-07-26,22727.5,51.02000045776367,1261.0999755859375,773.8800048828125,5.36
2017-07-27,22725.0,51.619998931884766,1259.0,771.5,5.34
2017-07-28,22728.5,52.279998779296875,1269.25,777.0900268554688,5.35
2017-07-31,22726.5,52.68000030517578,1269.550048828125,783.5499877929688,5.35
2017-08-01,22725.0,51.43000030517578,1269.050048828125,786.8099975585938,5.36
2017-08-02,22725.0,52.34000015258789,1266.699951171875,786.22998046875,5.37
2017-08-03,22732.5,51.900001525878906,1268.6500244140625,788.489990234375,5.38
2017-08-04,22735.0,52.36000061035156,1258.5999755859375,788.6799926757812,5.39
2017-08-07,22735.0,52.2599983215332,1257.68994140625,792.97998046875,5.39
2017-08-08,22735.0,51.88999938964844,1260.6400146484375,791.5700073242188,5.4
2017-08-09,22729.5,52.75,1277.550048828125,773.6599731445312,5.41
2017-08-10,22735.0,51.7400016784668,1286.9000244140625,773.4299926757812,5.42
2017-08-11,22727.5,51.900001525878906,1289.2099609375,772.0800170898438,5.43
2017-08-14,22727.5,50.56999969482422,1281.949951171875,776.1699829101562,5.46
2017-08-15,22727.5,50.83000183105469,1272.1300048828125,771.0599975585938,5.46
2017-08-16,22727.5,50.18000030517578,1283.0999755859375,773.5700073242188,5.47
2017-08-17,22728.5,50.630001068115234,1288.010009765625,767.5900268554688,5.5
2017-08-18,22728.5,52.599998474121094,1284.5,768.969970703125,5.5
2017-08-21,22727.5,51.34000015258789,1291.219970703125,768.7899780273438,5.52
2017-08-22,22728.5,51.33000183105469,1284.719970703125,761.260009765625,5.53
2017-08-23,22735.0,52.22999954223633,1290.6199951171875,765.97998046875,5.53
2017-08-24,22738.5,51.77000045776367,1286.3299560546875,769.77001953125,5.55
2017-08-25,22732.5,51.95000076293945,1291.1500244140625,771.6300048828125,5.58
2017-08-28,22735.0,51.560001373291016,1310.489990234375,777.260009765625,5.62
2017-08-29,22737.5,51.599998474121094,1309.5,774.030029296875,5.63
2017-08-30,22732.5,50.61000061035156,1308.760009765625,778.6500244140625,5.59
2017-08-31,22727.5,52.79999923706055,1322.0699462890625,782.760009765625,5.59
2017-09-01,22730.0,52.66999816894531,1324.969970703125,788.72998046875,5.59
2017-09-05,22728.5,53.189998626708984,1339.3299560546875,792.3099975585938,5.55
2017-09-06,22725.0,54.029998779296875,1334.1400146484375,793.5499877929688,5.5
2017-09-07,22725.0,54.43000030517578,1349.199951171875,796.719970703125,5.49
2017-09-08,22726.0,53.650001525878906,1346.7099609375,801.2000122070312,5.49
2017-09-11,22720.0,53.77000045776367,1327.3199462890625,797.469970703125,5.5
2017-09-12,22725.0,54.13999938964844,1331.93994140625,799.9400024414062,5.5
2017-09-13,22725.0,54.93000030517578,1323.25,802.780029296875,5.49
2017-09-14,22725.0,55.09000015258789,1329.8299560546875,806.3200073242188,5.49
2017-09-15,22725.0,55.36000061035156,1319.6199951171875,805.8200073242188,5.49
2017-09-18,22725.0,55.25,1307.5699462890625,807.8699951171875,5.49
2017-09-19,22725.0,55.150001525878906,1311.280029296875,805.9299926757812,5.49
2017-09-20,22727.5,55.869998931884766,1301.1500244140625,805.8599853515625,5.49
2017-09-21,22725.0,56.20000076293945,1291.3900146484375,803.9299926757812,5.49
2017-09-22,22725.0,56.38999938964844,1297.3800048828125,807.1300048828125,5.49
2017-09-25,22735.0,58.599998474121094,1310.550048828125,805.5800170898438,5.49
2017-09-26,22730.0,58.060001373291016,1293.8900146484375,805.3499755859375,5.49
2017-09-27,22730.0,57.29999923706055,1281.1199951171875,803.77001953125,5.49
2017-09-28,22725.0,57.209999084472656,1287.300048828125,804.8200073242188,5.49
2017-09-29,22730.0,56.66999816894531,1279.449951171875,804.4199829101562,5.48
2017-10-02,22727.5,56.040000915527344,1271.1199951171875,802.22998046875,5.48
2017-10-03,22725.0,55.63999938964844,1271.75,798.0,5.48
2017-10-04,22725.0,55.68000030517578,1274.68994140625,805.6599731445312,5.48
2017-10-05,22725.0,56.869998931884766,1268.050048828125,805.22998046875,5.48
2017-10-06,22725.0,55.400001525878906,1276.030029296875,807.7999877929688,5.47
2017-10-09,22725.5,55.54999923706055,1284.0999755859375,808.9600219726562,5.47
2017-10-10,22730.0,56.40999984741211,1287.8499755859375,810.6500244140625,5.46
2017-10-11,22719.0,56.5,1291.800048828125,813.9500122070312,5.46
2017-10-12,22720.0,56.290000915527344,1293.5999755859375,815.8699951171875,5.46
2017-10-13,22720.0,57.02000045776367,1304.8800048828125,820.9500122070312,5.46
2017-10-16,22717.5,57.720001220703125,1294.739990234375,819.4299926757812,5.45
2017-10-17,22718.5,57.84000015258789,1285.18994140625,828.2899780273438,5.45
2017-10-18,22719.5,57.90999984741211,1281.1700439453125,827.719970703125,5.46
2017-10-19,22722.5,57.02000045776367,1289.7900390625,828.9299926757812,5.45
2017-10-20,22718.5,57.72999954223633,1280.719970703125,826.8400268554688,5.45
2017-10-23,22723.5,57.22999954223633,1282.0699462890625,820.0399780273438,5.45
2017-10-24,22719.5,58.290000915527344,1276.719970703125,825.239990234375,5.45
2017-10-25,22725.0,58.20000076293945,1277.4100341796875,830.6900024414062,5.45
2017-10-26,22725.0,59.2599983215332,1267.1099853515625,830.1099853515625,5.45
2017-10-27,22710.0,60.27000045776367,1273.3499755859375,840.3699951171875,5.45
2017-10-30,22710.0,60.470001220703125,1276.239990234375,845.2000122070312,5.46
2017-10-31,22710.0,61.0099983215332,1271.5799560546875,837.280029296875,5.46
2017-11-01,22713.5,60.40999984741211,1274.3900146484375,842.7100219726562,5.46
2017-11-02,22712.5,60.65999984741211,1275.989990234375,833.0900268554688,5.46
2017-11-03,22712.5,62.040000915527344,1269.8499755859375,843.72998046875,5.45
2017-11-06,22715.0,63.97999954223633,1281.550048828125,849.0900268554688,5.45
2017-11-07,22713.5,63.439998626708984,1275.530029296875,850.3300170898438,5.46
2017-11-08,22710.0,63.38999938964844,1281.300048828125,859.7000122070312,5.45
2017-11-09,22712.5,63.689998626708984,1285.300048828125,860.4000244140625,5.46
2017-11-10,22713.5,63.59000015258789,1276.1400146484375,868.2100219726562,5.45
2017-11-13,22707.5,63.08000183105469,1277.989990234375,879.3400268554688,5.45
2017-11-14,22715.0,61.310001373291016,1280.7099609375,880.9000244140625,5.49
2017-11-15,22711.0,61.77000045776367,1278.800048828125,882.5900268554688,5.48
2017-11-16,22711.0,61.29999923706055,1278.469970703125,892.7999877929688,5.48
2017-11-17,22712.5,62.56999969482422,1294.3699951171875,890.6900024414062,5.48
2017-11-20,22710.0,62.0099983215332,1276.699951171875,903.5499877929688,5.48
2017-11-21,22710.0,62.439998626708984,1280.47998046875,918.2999877929688,5.48
2017-11-22,22722.5,62.9900016784668,1292.1199951171875,932.6599731445312,5.48
2017-11-23,22727.5,63.08000183105469,1291.25,933.7000122070312,5.48
2017-11-24,22725.0,63.290000915527344,1288.219970703125,935.5700073242188,5.48
2017-11-27,22720.0,63.709999084472656,1294.5,938.6099853515625,5.48
2017-11-28,22715.0,63.33000183105469,1294.010009765625,941.2100219726562,5.48
2017-11-29,22720.0,63.11000061035156,1283.5699462890625,952.1400146484375,5.48
2017-11-30,22717.5,63.130001068115234,1274.760009765625,949.9299926757812,5.48
2017-12-01,22712.5,64.02999877929688,1280.260009765625,960.3300170898438,5.47
2017-12-04,22714.5,62.79999923706055,1276.22998046875,970.02001953125,5.47
2017-12-05,22715.0,62.9900016784668,1266.550048828125,953.2999877929688,5.47
2017-12-06,22715.0,61.56999969482422,1263.93994140625,947.6400146484375,5.46
2017-12-07,22713.5,62.369998931884766,1246.699951171875,938.6500244140625,5.45
2017-12-08,22710.5,63.61000061035156,1248.1400146484375,940.1599731445312,5.45
2017-12-11,22710.0,64.94999694824219,1241.9599609375,917.4500122070312,5.44
2017-12-12,22713.5,64.08000183105469,1243.8499755859375,927.25,5.43
2017-12-13,22713.5,62.880001068115234,1255.449951171875,924.4000244140625,5.36
2017-12-14,22715.0,63.59000015258789,1252.8499755859375,935.8499755859375,5.31
2017-12-15,22712.5,63.41999816894531,1255.260009765625,935.1599731445312,5.28
2017-12-18,22714.5,63.56999969482422,1261.68994140625,958.0599975585938,5.27
2017-12-19,22713.5,63.93000030517578,1261.719970703125,951.4199829101562,5.25
2017-12-20,22712.5,64.61000061035156,1265.6199951171875,953.510009765625,5.23
2017-12-21,22715.0,64.83000183105469,1266.760009765625,946.0599975585938,5.12
2017-12-22,22713.5,65.08000183105469,1275.010009765625,952.3200073242188,5.1
2017-12-26,22702.5,66.80999755859375,1283.2900390625,965.9299926757812,5.1
2017-12-27,22710.5,66.4000015258789,1287.4100341796875,968.4600219726562,5.12
2017-12-28,22710.5,66.63999938964844,1294.8399658203125,976.719970703125,5.12
2017-12-29,22710.0,67.05999755859375,1302.550048828125,984.239990234375,5.14
2018-01-02,22710.0,66.88999938964844,1318.1400146484375,995.77001953125,5.13
2018-01-03,22708.5,68.37000274658203,1312.8399658203125,1005.6699829101562,5.13
2018-01-04,22710.19921875,68.3499984741211,1322.969970703125,1019.75,5.16
2018-01-05,22709.5,68.06999969482422,1320.2099609375,1012.6500244140625,5.18
2018-01-08,22712.5,68.22000122070312,1320.5799560546875,1022.9000244140625,5.18
2018-01-09,22709.5,69.47000122070312,1312.6600341796875,1033.56005859375,5.15
2018-01-10,22713.5,69.38999938964844,1317.18994140625,1038.1099853515625,5.1
2018-01-11,22707.5,69.37999725341797,1322.4200439453125,1048.1700439453125,4.8
2018-01-12,22709.5,70.05000305175781,1338.4000244140625,1050.1099853515625,4.81
2018-01-15,22709.5,70.43000030517578,1340.1600341796875,1063.469970703125,4.82
2018-01-16,22710.5,69.51000213623047,1338.6099853515625,1062.9599609375,4.85
2018-01-17,22712.5,69.5999984741211,1327.72998046875,1034.68994140625,4.76
2018-01-18,22713.5,69.29000091552734,1327.18994140625,1050.25,4.69
2018-01-19,22712.5,68.87999725341797,1331.800048828125,1062.0699462890625,4.67
2018-01-22,22711.0,69.43000030517578,1334.1099853515625,1087.4200439453125,4.66
2018-01-23,22710.5,69.9800033569336,1341.3900146484375,1087.4200439453125,4.65
